time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-05-17 16:52:05.352 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21195055104,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,159,122,43811904,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 16:53:05.353 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21197623296,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,102,60,93126208,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 16:54:05.358 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21186650112,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,117,59,25009728,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 16:55:05.360 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21185716224,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,124,63,82717248,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 16:56:05.361 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21172809728,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,96,49,94282816,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 16:57:05.363 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21171916800,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,108,52,80685120,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 16:58:05.365 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21189419008,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,96,49,89098816,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 16:59:05.367 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21188075520,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,115,59,25173040,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:00:05.371 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21188431872,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,75,65,56652352,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:01:05.374 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21188763648,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,71,58,59814976,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:02:05.376 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21184180224,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,76,63,17893440,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:03:05.379 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21184237568,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,64,49,29446720,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:04:05.383 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21184200704,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,72,61,79799360,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:05:05.386 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21183311872,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,71,58,88206912,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:06:05.389 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21183311872,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,71,56,27410496,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:07:05.392 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21183123456,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,78,63,90346048,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:08:05.393 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21181931520,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,83,69,42130496,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:09:05.396 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21181849600,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,76,67,66266688,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:10:05.399 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21181849600,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,74,60,48459840,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:11:05.402 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21181849600,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,69,59,69452352,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:12:05.405 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21181931520,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,74,62,60034624,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:13:05.409 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21181865984,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,76,64,60053568,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:14:05.412 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21181865984,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,81,69,47487552,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:15:05.414 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21181845504,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,84,74,43312704,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:16:05.420 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21181849600,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,77,61,54871104,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:17:05.423 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21181841408,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,82,67,26578496,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:18:05.426 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180698624,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,74,63,86366272,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:19:05.430 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180715008,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,72,61,52830784,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:20:05.432 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180715008,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,74,63,86406720,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:21:05.439 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180715008,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,75,64,25608256,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:22:05.444 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180715008,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,70,56,83299392,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:23:05.446 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180944384,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,73,60,27743808,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:24:05.447 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180985344,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,77,66,38246464,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:25:05.450 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180985344,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,84,70,35119680,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:26:05.453 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180985344,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,84,70,83375168,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:27:05.455 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180928000,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,77,59,21528128,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:28:05.457 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180915712,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,74,63,42516544,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:29:05.461 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180841984,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,85,72,15274560,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:30:05.464 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180563456,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,81,65,56187968,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:31:05.467 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180710912,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,85,71,53063232,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:32:05.469 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180702720,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,75,60,18479168,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 17:33:05.471 UTC, ,125,3163269,1648,17416, , ,3, , , , , , , , , , , ,3,3, , , ,2,1,4, , , , , , , , , , , , , , , , ,7609,3, ,7009, , , , ,7654,21180739584,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7654, ,1558108204514, , , , ,3145728,7609, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,85,66,87706176,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
