time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-05-17 07:15:46.683 UTC, ,125,3173829,1648,27488,488, ,6, ,766,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,276,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21008785408,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558077286044, , , , ,3145728,6810, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , , , ,29637992,-1, , , , , , ,1753, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, ,1031,259,80,1, , , , , , 
2019-05-17 07:16:46.683 UTC, ,125,3173829,1648,27488,488, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21008670720,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558077286044, , , , ,3145728,6810, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30246192,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:17:46.683 UTC, ,125,3173829,1648,27488,488, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21008547840,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558077286044, , , , ,3145728,6810, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30246192,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:18:06.680 UTC, ,125,3160285,1184,14432, , ,3, ,28,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,24,11, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21008011264,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558077485999, , , , ,3145728,4327, , ,19,0, , , ,3, , , ,3, , , , ,19,1,2048,1, , , , ,102987,31, , , , , , , , , , ,26327384,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:18:55.248 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21007187968,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558077534331, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26319432,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:19:22.824 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21006680064,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558077562086, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26394520,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:20:22.827 UTC, ,125,3173677,1648,27488,336, ,6, ,768,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,277,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21006741504,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558077562086, , , , ,3145728,6810, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , , , ,29436680,-1, , , , , , ,1744, ,12, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,55, ,1026,259,80,1, , , , , , 
2019-05-17 07:21:25.768 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21006622720,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558077685108, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26204184,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:22:25.770 UTC, ,125,3173677,1648,27488,336, ,6, ,768,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,277,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21006618624,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558077685108, , , , ,3145728,6810, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , , , ,29870816,-1, , , , , , ,1744, ,12, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,55, ,1026,259,80,1, , , , , , 
2019-05-17 07:22:39.941 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21006381056,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558077759320, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26398608,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:23:39.944 UTC, ,125,3173677,1648,27488,336, ,6, ,768,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,277,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21006221312,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558077759320, , , , ,3145728,6810, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , , , ,29440768,-1, , , , , , ,1744, ,12, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,55, ,1026,259,80,1, , , , , , 
2019-05-17 07:23:46.777 UTC, ,125,3160285,1184,14432, , ,3, ,28,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,24,11, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21006102528,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558077825971, , , , ,3145728,4327, , ,19,0, , , ,3, , , ,3, , , , ,19,1,2048,1, , , , ,102987,31, , , , , , , , , , ,26320192,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:24:46.782 UTC, ,125,3173677,1648,27488,336, ,6, ,766,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,275, , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21006012416,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558077825971, , , , ,3145728,6810, , ,2,0, , , , , , , ,3, , , , ,2,1, , , , , , ,4096,2, , , , , , , , , , ,29361992,-1, , , , , , ,1741, ,12, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,55, ,1026,259,80,1, , , , , , 
2019-05-17 07:24:51.651 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21005889536,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558077890909, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26623968,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:25:51.654 UTC, ,125,3174773,1648,27488,1432, ,6, ,5298,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,1797,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21005119488,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558077890909, , , , ,3145728,8232, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , ,1,12,25653432,-1, , , , , , ,11404, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15, ,70, ,6472,2218,660,1, , , , , , 
2019-05-17 07:26:09.926 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21004464128,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558077969201, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26624320,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:26:27.396 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21004132352,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558077986705, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26601624,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:28:43.372 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21003825152,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558078122631, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26601608,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:29:43.374 UTC, ,125,3173597,1648,27488,256, ,6, ,1000,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,341,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21003161600,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558078122631, , , , ,3145728,7236, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , , , ,30251944,-1, , , , , , ,2251, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, ,55, ,1309,364,90,1, , , , , , 
2019-05-17 07:30:43.374 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21002878976,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558078122631, , , , ,3145728,7236, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:31:43.385 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21002743808,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558078122631, , , , ,3145728,7236, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:32:43.386 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21002735616,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558078122631, , , , ,3145728,7236, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,8,12950280,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:33:43.386 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21002731520,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558078122631, , , , ,3145728,7236, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12950312,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:33:50.218 UTC, ,125,3160285,1184,14432, , ,3, ,28,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,24,11, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21002539008,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558078429298, , , , ,3145728,4327, , ,19,0, , , ,3, , , ,3, , , , ,19,1,2048,1, , , , ,102987,31, , , , , , , , , , ,26603832,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:34:50.220 UTC, ,125,3173597,1648,27488,256, ,6, ,839,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,291, , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21002481664,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558078429298, , , , ,3145728,6845, , ,2,0, , , , , , , ,3, , , , ,2,1, , , , , , ,4096,2, , , , , , , , ,1,14,11714232,-1, , , , , , ,1869, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,55, ,1082,300,86,1, , , , , , 
2019-05-17 07:35:50.220 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21002481664,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558078429298, , , , ,3145728,6845, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12020104,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:36:29.837 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21002276864,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558078588968, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26333104,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:37:29.839 UTC, ,125,3173597,1648,27488,256, ,6, ,812,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,285,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21002010624,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558078588968, , , , ,3145728,6891, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , , , ,30408704,-1, , , , , , ,1858, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,55, ,1091,287,83,1, , , , , , 
2019-05-17 07:38:29.848 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21002010624,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558078588968, , , , ,3145728,6891, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,8,11295656,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:40:03.675 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21001474048,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558078802921, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26623352,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:40:41.041 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21005213696,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558078840448, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26224432,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:41:41.045 UTC, ,125,3173597,1648,27488,256, ,6, ,798,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,280,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21004918784,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558078840448, , , , ,3145728,6810, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , , , ,30408704,-1, , , , , , ,1801, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, ,1049,283,84,1, , , , , , 
2019-05-17 07:42:41.055 UTC, ,125,3173597,1648,27488,256, ,6, , , , , , , , , , , ,6,6, , , ,2,4,6, , , , , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21004918784,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558078840448, , , , ,3145728,6810, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,7,11273192,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:42:49.958 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21004800000,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558078969310, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26478888,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:43:50.413 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21004255232,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558079029708, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26481344,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:44:50.417 UTC, ,125,3172405,1648,26440,112, ,6, ,262,1,0.00, , , , , , , ,6,6, , , ,2,4,6, ,89,1, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21003599872,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558079029708, , , , ,3145728,5991, , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,6176,4, , , , , , , , , , ,28306384,-1, , , , , , ,449, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,36, ,203,81,24,1, , , , , , 
2019-05-17 07:51:50.171 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21001490432,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558079509381, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26431368,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:52:17.999 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21000712192,-1,-1, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558079537250, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26374672,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-17 07:52:44.495 UTC, ,125,3160285,1184,14432, , ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,22,10, , , , , , , , , , , , , ,4327,2, ,3347, , , , ,4375,21000241152,22,22, , , , , ,1,89, , , , , , , , , , , , , , , , , , , , , , , , , ,4375, ,1558079563877, , , , ,3145728,4327, , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,100907,29, , , , , , , , , , ,26428744,-1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
